web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
"1771856302-113","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5060988","Costume africain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5486782_uploaded_image1_1755802563.jpg"
"1771856305-114","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5060984","Costume africain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5486782_uploaded_image1_1755802563.jpg"
"1771856309-115","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-blouson-5042023","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042083_uploaded_image1_1731512018.58.jpeg"
"1771856312-116","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-blouson-5042083","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042083_uploaded_image1_1731512018.58.jpeg"
"1771856316-117","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5085451","Chemises homme","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5513618_uploaded_image1_1757271994.jpg"
"1771856319-118","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5085454","Chemises homme","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5513618_uploaded_image1_1757271994.jpg"
"1771856323-119","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5087579","Pull homme","500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5087584_uploaded_image1_1733950687.jpg"
"1771856326-120","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5087580","Pull homme","500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5087584_uploaded_image1_1733950687.jpg"
"1771856330-121","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5087583","Pull homme","500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5087584_uploaded_image1_1733950687.jpg"
"1771856333-122","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5087584","Pull homme","500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5087584_uploaded_image1_1733950687.jpg"
"1771856337-123","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/blouson-homme-5046290","Blouson homme","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046290_uploaded_image1_1731706762.jpg"
"1771856340-124","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/jeans-carho-homme-5090250","Jeans Carho homme","8 000 CFA","Damel, Dakar, Sénégal","https://images.coinafrique.com/thumb_5090250_uploaded_image1_1734092879.jpg"
"1771856344-125","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-classe-pour-homme-5090255","Chemise classe pour homme","10 000 CFA","Damel, Dakar, Sénégal","https://images.coinafrique.com/thumb_5090255_uploaded_image1_1734092997.jpg"
"1771856347-126","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/blouson-homme-en-coton-5090756","Blouson homme en coton","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5090756_uploaded_image1_1734113501.jpg"
"1771856351-127","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5047553","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg"
"1771856354-128","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5047569","Ensemble homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5751940_uploaded_image1_1769895725.jpg"
"1771856358-129","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-longues-manches-5091639","Pull longues manches","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5091639_uploaded_image1_1734177011.jpg"
"1771856362-130","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-femme-5048700","Ensemble  femme","22 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5048700_uploaded_image1_1731877499.jpg"
"1771856366-131","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-homme-5048722","Ensemble  blouson homme","13 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5048722_uploaded_image1_1731877991.jpg"
"1771856370-132","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5092529","Chemise homme","10 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5092529_uploaded_image1_1734245850.jpg"
"1771856374-133","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5092912","Ensemble homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713973_uploaded_image1_1768048230.jpg"
"1771856377-134","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5092914","Ensemble homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713973_uploaded_image1_1768048230.jpg"
"1771856381-135","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-el-hadji-djallabe-5052780","Chemise EL hadji - Djallabe","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5052780_uploaded_image1_1732093902.jpg"
"1771856384-136","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lins-5095646","Ensemble Lins","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5095646_uploaded_image1_1734430818.jpg"
"1771856387-137","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-5095650","Ensemble homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713973_uploaded_image1_1768048230.jpg"
"1771856391-138","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5053062","Chemises homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729575_uploaded_image1_1768855922.jpg"
"1771856427-139","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5054125","Lacoste  coton","8 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5054125_uploaded_image1_1732145023.jpg"
"1771856430-140","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5054589","Chemises homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729575_uploaded_image1_1768855922.jpg"
"1771856434-141","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5054595","Chemises homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729575_uploaded_image1_1768855922.jpg"
"1771856440-142","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/blouson-en-coton-5100696","Blouson en coton","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5100696_uploaded_image1_1734700994.jpg"
"1771856444-143","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pull-coton-5101528","Ensemble pull  coton","16 900 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5101528_uploaded_image1_1734746493.jpg"
"1771856447-144","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pull-capison-coton-5101529","Pull capison coton","8 900 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5101529_uploaded_image1_1734746594.jpg"
"1771856451-145","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pull-5101530","Ensemble pull","16 900 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5101530_uploaded_image1_1734746678.jpg"
"1771856454-146","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/liquette-bombos-og-5101531","Liquette bombos og","8 900 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5101531_uploaded_image1_1734746760.jpg"
"1771856458-147","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/12-gens-calisson-5101532","12 gens calisson","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5101532_uploaded_image1_1734746874.jpg"
"1771856461-148","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/jellaba-homme-5102016","Jellaba homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5102016_uploaded_image1_1734786693.jpg"
"1771856466-149","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323","Madras chemise","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5059323_uploaded_image1_1732454589.jpg"
"1771856469-150","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794","Chemises africaine pour homme","12 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102794_uploaded_image1_1734858570.jpg"
"1771856474-151","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg"
"1771856481-152","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg"
"1771856484-153","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg"
"1771856488-154","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791","Pull-over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657710_uploaded_image1_1764949465.jpg"
