web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
1771862765-113,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-jeans-enfants-3091181,Pantalon pour enfants,2 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg
1771862768-114,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091353,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771862771-115,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091356,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771862774-116,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3091576,Robe enfants,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
1771862778-117,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3091582,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771862782-118,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/polo-enfant-3091593,Polo Lacoste enfant,1 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg
1771862785-119,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3091597,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771862788-120,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091599,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771862791-121,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3091601,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771862795-122,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/bazin-riche-avec-broderie-3092548,Bazin riche avec broderie,18 000 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3092548_uploaded_image1_1619979222.jpg
1771862799-123,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-pour-enfants-3097512,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771862802-124,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3097519,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771862805-125,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3097522,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771862808-126,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfants-3097531,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771862812-127,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3098340,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771862838-128,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3098344,,,,
1771862841-129,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-bebe-3098724,Ensemble robe  bébé,5 500 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg
1771862845-130,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3100042,,,,
1771862848-131,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/pret-a-porter-enfants-3100941,,,,
1771862851-132,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3101212,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771862856-133,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-3104018,,,,
1771862859-134,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfants-3104022,,,,
1771862861-135,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-bazin-riche-brode-fait-main-3106119,Robe,15 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3110386_uploaded_image1_1620737846.jpg
1771862865-136,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-3106812,,,,
1771862867-137,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-3110145,Robes enfants,15 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
1771862870-138,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-3110386,Robes enfants,15 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
1771862873-139,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3113417,Robe enfant,20 000 CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3113417_uploaded_image1_1620899489.jpg
1771862876-140,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfants-3117591,Robe enfant,9 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg
1771862878-141,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3125619,Robe enfants,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
1771862881-142,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/chemises-garcon-3125676,Chemises garçon,7 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3125676_uploaded_image1_1621537910.jpg
1771862883-143,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-3137963,Ensemble  pour garçon,4 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3137963_uploaded_image1_1622193150.jpg
1771862886-144,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3138747,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771862912-145,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3138750,,,,
1771862915-146,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3138754,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771862917-147,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3138756,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771862920-148,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3147894,Robe  enfant,15 000 CFA,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3147894_uploaded_image1_1622636034.jpg
1771862922-149,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-3153951,Ensemble bébé,7 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3396563_uploaded_image1_1634810875.jpg
1771862925-150,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-ete-avec-bavoir-bebe-3156529,,,,
1771862927-151,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-ete-3156533,,,,
1771862930-152,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3160326,Vetement enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg
1771862932-153,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3163009,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771862935-154,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3172225,Robe fillette,7 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3172225_uploaded_image1_1623704262.jpg
1771862937-155,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemises-pantalon-friperie-enfants-3174199,Ensemble chemises + pantalon friperie enfants,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3174199_uploaded_image2_1623782190.jpeg
1771862940-156,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-de-friperie-3174201,Jeans de friperie enfants,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365568_uploaded_image1_1633264290.jpg
1771862942-157,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-friperie-enfants-3174207,Jeans de friperie enfants,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365568_uploaded_image1_1633264290.jpg
1771862945-158,https://sn.coinafrique.com/categorie/vetements-enfants?page=9,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3174209,Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg
1771862950-159,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-friperie-enfants-3174214,Robe enfant,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg
1771862953-160,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3174216,Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg
1771862956-161,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-friperie-enfants-3174219,Robe enfant,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg
1771862960-162,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-friperie-enfants-3174220,Robe enfant,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg
1771862965-163,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-friperie-enfants-3174224,Robe enfant,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg
1771862968-164,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-de-friperie-enfant-3174226,Jeans de friperie enfants,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365568_uploaded_image1_1633264290.jpg
1771862971-165,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3176544,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771862975-166,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-fillette-3178371,Robe pour fillette,12 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3178371_uploaded_image1_1623973004.jpg
1771862978-167,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-enfant-3186107,T-shirt enfant,1 500 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3186107_uploaded_image1_1624377710.jpg
1771862980-168,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetement-enfants-3186113,Sous vetement enfant,1 000 CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5256504_uploaded_image1_1743272005.jpg
1771862983-169,https://sn.coinafrique.com/categorie/vetements-enfants?page=8,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-3186865,,,,
